Date,AFK,BWX,CANE,COFF.MI,CORN,COTN.MI,COW.TO,CPER,EMB,EMLC,EPHE,EPOL,EWC,EWJ,EWS,EWT,EWU,EWZ,FXA,FXB,FXC,FXE,FXF,FXY,GLD,HYG,IEF,IEV,IGOV,IJH,ILF,IWM,LQD,MCHI,MUB,NICK.MI,PALL,PPLT,REM,REZ,SCHH,SHY,SLV,SOYB,SPY,THD,TINM.MI,TIP,TLT,TUR,UNG,URA,USO,UUP,VNM,VNQ,WEAT,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2025-01-21,16.1326,20.9274,10.86,54.27,19.86,2.3645,68.409,27.23,85.5574,21.9424,24.3024,21.7262,40.5934,64.3805,21.3651,50.7772,33.8209,22.6114,61.3589,115.6485,67.8571,95.276,98.0,59.38,253.13,74.8461,89.0512,53.1251,38.0135,64.8811,20.9495,227.2346,102.3099,45.4987,102.7598,13.946,87.54,86.5,20.173,79.7003,20.847,78.8268,28.04,22.42,596.0504,57.1484,64.27,103.6319,83.9426,35.2692,17.73,27.8505,81.11,28.3711,11.3764,87.8731,24.65,43.8566,45.2292,49.9547,138.6744,117.2993,75.5367,38.9135,140.0369,114.4597
2025-01-22,16.093,20.9274,11.03,55.3,19.7,2.367,68.3379,27.0,85.3209,22.0828,24.1554,21.9924,40.426,64.304,21.2597,51.0066,33.5517,22.9339,61.3688,115.4829,67.5984,95.1869,97.92,58.99,254.43,74.7428,88.8208,53.0279,37.9741,64.5656,21.188,225.7512,101.986,45.3031,102.7018,13.626,90.27,86.79,19.9529,78.0068,20.4685,78.8076,28.05,22.23,599.4012,57.5052,64.75,103.516,83.5036,35.7761,18.54,28.9672,80.43,28.4194,11.3465,86.3433,24.5,43.5036,44.4067,49.718,138.3488,119.9478,75.1668,38.0725,139.7224,114.0284
2025-01-23,16.2217,20.8981,11.17,56.2,19.91,2.357,69.3736,27.13,85.302,22.1202,24.1946,22.1255,40.81,64.849,21.346,51.2361,33.8017,22.9623,61.4873,115.8142,67.6581,95.2562,97.84,59.2,254.07,74.8367,88.5904,53.5137,37.9248,64.5754,21.3311,226.7797,101.8431,45.2444,102.4217,13.55,91.05,86.83,19.9163,78.2696,20.6141,78.8076,27.77,22.4,602.6727,56.6757,64.17,103.6126,82.8547,35.6592,18.25,29.5685,79.21,28.4097,11.5162,86.9783,24.5,43.7438,44.6099,50.004,139.7496,120.1615,75.4394,38.2523,141.5896,114.7175
2025-01-24,16.1326,20.9957,11.32,56.57,19.76,2.3435,68.8151,27.15,85.4439,22.2887,24.0279,22.4393,41.0069,65.4801,21.461,51.0831,33.8113,23.0856,61.7836,117.0612,67.7974,95.979,98.01,59.2,255.65,74.9212,88.7728,53.6886,38.1713,64.4867,21.4265,226.1468,102.0432,46.3596,102.6825,13.436,90.28,86.88,20.0079,79.1261,20.7015,78.8556,27.91,22.25,600.9133,57.7753,64.17,103.7962,83.2269,35.6202,18.12,29.139,79.6,28.2357,11.576,87.2766,24.2,43.6311,44.1793,50.152,139.1577,118.9092,75.8287,38.6412,141.8156,114.0185
2025-01-27,16.0436,21.0641,11.38,56.07,19.63,2.34,69.7696,26.63,85.6898,22.1951,23.5378,22.4012,40.6722,64.7725,21.4802,48.2149,34.042,23.3702,61.5367,117.1196,67.6979,95.9295,98.46,59.69,252.99,74.9776,89.3488,53.9509,38.1121,63.8063,21.5123,223.9812,102.7481,46.702,103.2042,13.354,87.97,86.75,20.3289,80.8001,20.9635,78.9708,27.46,22.11,592.4132,56.8976,64.17,104.231,84.2097,35.1523,17.15,25.8653,77.93,28.2453,11.5162,88.4408,23.85,43.6556,43.7197,50.7043,137.2934,113.0806,77.8826,37.7468,144.9996,114.6679
2025-01-28,16.0732,20.9957,11.46,57.82,19.79,2.347,69.2112,26.69,85.652,22.1483,23.5084,22.4203,40.7214,65.3175,21.5664,48.9319,33.9651,23.5029,61.2009,116.652,67.5885,95.4146,98.21,59.36,255.18,74.9494,89.3584,53.6497,38.0431,63.8852,21.5696,224.2284,102.6052,47.3476,103.0592,13.348,87.37,86.19,20.2188,79.7782,20.6723,78.99,27.63,22.11,597.5034,57.1869,63.79,104.2986,84.1525,35.7274,16.29,26.3234,78.86,28.3614,11.5661,87.3728,24.2,43.5134,43.3036,50.6155,136.3858,116.0968,76.6659,37.2266,143.9874,114.8067
2025-01-29,16.2217,20.9469,11.52,60.2,20.18,2.338,69.9321,26.9,85.5763,22.1577,23.4103,22.2966,40.8494,65.1167,21.576,48.8363,33.9074,23.3986,60.9342,116.691,67.4393,95.2364,97.86,59.41,254.2,74.9025,89.2528,53.7177,37.8262,63.6387,21.56,223.7141,102.4718,47.2009,102.9144,13.408,88.15,87.04,20.0079,78.3961,20.4103,78.942,28.0,22.45,594.8248,56.859,64.54,104.173,83.9807,35.4739,16.76,27.0679,77.78,28.4194,11.5361,86.2182,24.9,43.435,43.4003,50.5761,135.9222,115.1527,76.8508,37.3044,143.1423,114.4795
2025-01-30,16.5879,21.0153,11.54,61.13,20.05,2.3165,70.2469,27.17,85.9357,22.2325,23.2535,22.8481,41.1349,66.092,21.7294,49.4004,34.4073,24.0625,60.8355,116.6228,67.1905,95.2067,97.63,59.79,258.05,75.0434,89.4448,54.3298,37.9938,64.3388,22.0656,225.9886,102.7004,48.3552,103.0882,13.322,90.67,88.76,20.4573,79.5057,20.6529,78.99,28.72,22.25,598.0174,57.1869,64.54,104.2793,84.2956,35.6202,16.14,27.6024,77.75,28.4194,11.5661,87.3151,24.95,43.8468,43.6229,51.0593,137.4413,115.3663,77.6101,38.0822,144.7932,115.5998
2025-01-31,16.3801,20.9078,11.48,61.48,19.79,2.3115,69.3432,26.85,85.6425,22.0547,22.8613,22.4678,40.5836,65.3175,21.6431,49.1901,34.2343,24.0246,60.8256,116.2818,66.9816,94.8898,97.5,59.47,258.56,74.8931,89.3008,53.8149,38.053,63.7472,21.9035,223.9614,102.367,47.3574,102.924,13.214,92.43,89.79,20.5214,79.71,20.5947,78.9996,28.51,22.16,594.8348,55.5279,64.54,104.3566,83.7422,35.0353,16.19,27.0201,78.02,28.5354,11.5361,87.1227,24.75,43.5281,42.4036,50.7635,136.4746,114.6905,76.88,37.8586,144.3313,115.0893
2025-02-03,16.4592,20.9166,11.45,62.86,19.99,2.3265,69.1807,27.16,85.7765,22.0744,22.8908,21.8783,39.9535,64.696,21.5473,48.7694,33.917,24.072,60.5398,116.4078,66.8342,94.1998,97.3,59.62,259.94,74.7987,89.3644,53.0862,37.9544,63.0175,22.0275,221.3408,102.5286,47.0346,103.0799,13.326,92.52,88.31,20.3656,79.9436,20.5656,78.9447,28.67,22.43,590.8318,55.335,64.76,104.5981,84.424,34.3431,17.64,26.7147,77.82,28.6611,11.4164,86.9399,25.0,43.5722,42.6697,50.5563,135.1232,113.1452,77.1818,38.0628,144.8915,113.5674
2025-02-04,16.6275,21.083,11.63,63.01,20.15,2.351,68.013,27.48,86.0806,22.225,23.6848,22.4298,40.682,65.2793,21.7773,49.4865,34.167,24.1384,61.2914,117.1988,67.9992,95.0227,98.12,59.79,262.5,75.0346,89.5859,53.7954,38.26,63.4218,22.1897,224.4064,102.7294,48.2183,103.3317,13.27,91.15,88.5,20.7048,79.7587,20.5365,79.0217,29.22,22.74,594.7952,55.7209,64.76,104.772,84.6825,34.4211,17.07,27.5928,77.51,28.4001,11.5361,87.0072,25.45,43.6997,43.5648,50.438,135.1626,114.775,76.5296,37.7273,144.4984,114.9058
2025-02-05,16.7463,21.2101,11.62,64.99,20.17,2.332,66.8859,27.93,86.5654,22.2532,24.3416,22.4107,41.0955,66.092,21.7581,49.8402,34.6477,24.1194,61.5386,117.316,67.9992,95.1813,98.54,60.43,264.13,75.2328,90.106,54.3395,38.4474,63.9937,22.0561,226.8489,103.4464,47.4063,103.6901,13.458,90.99,89.84,20.7507,81.1407,20.8179,79.0699,29.35,22.49,597.2069,55.0457,64.76,105.2358,86.0807,34.1774,17.8,27.6596,76.09,28.3517,11.6559,88.2291,25.25,43.6654,43.6568,50.9706,135.2613,116.3701,77.0065,38.1065,145.884,113.6021
2025-02-06,16.8452,21.2101,11.55,66.11,20.28,2.3295,66.0024,28.09,86.4893,22.2909,24.2436,23.0098,41.1546,66.3598,21.8061,49.9645,34.6669,24.4419,61.5287,116.7789,68.059,95.0623,98.13,60.89,263.43,75.1195,90.0,54.5533,38.5361,63.9739,22.5236,226.1072,103.2552,48.052,103.5739,13.71,89.8,90.73,21.0258,81.277,20.915,79.041,29.38,22.55,599.2825,53.6375,66.66,105.0522,86.0424,34.6356,17.89,27.0679,75.45,28.3324,11.5661,88.4504,25.85,43.8174,42.8536,51.3947,135.8729,116.6881,77.357,38.0628,144.577,114.0532
2025-02-07,16.8056,21.1221,11.42,66.79,19.97,2.3265,66.0634,28.9,86.1567,22.1968,23.8809,23.1048,41.0069,65.4801,21.9402,49.7255,34.5035,23.9203,61.4001,116.4761,68.1585,94.5071,97.65,60.99,263.9,74.8836,89.7015,54.0286,38.2206,63.1555,22.2851,223.4867,102.8059,48.6487,103.3511,13.702,88.85,88.97,20.8607,81.0045,20.8567,78.9543,29.03,22.28,593.797,54.1294,67.51,104.772,85.4869,34.7526,17.48,27.7742,75.86,28.4581,11.4363,88.1618,25.6,43.283,42.8488,51.1087,135.4684,115.6893,77.2402,37.985,143.899,111.8225
2025-02-10,16.9343,21.0634,11.55,70.73,20.17,2.362,66.6929,29.5,86.1567,22.1968,23.626,23.3521,41.3712,65.7383,22.1224,50.2131,34.7727,24.2617,61.4595,116.0562,68.049,94.3286,97.42,60.73,268.37,75.0346,89.6822,54.4755,38.2107,63.2246,22.4854,224.4954,102.8345,49.9009,103.3608,13.55,90.07,90.53,20.8882,80.878,20.8567,78.9928,29.2,22.27,597.8296,54.0619,67.73,104.8203,85.2284,34.3529,18.21,27.7742,77.4,28.5451,11.3764,88.1233,25.5,43.5036,43.7922,50.7043,136.6818,117.3788,77.7171,38.3982,143.7712,112.2042
2025-02-11,16.776,21.0732,11.75,68.5,20.01,2.3735,66.896,28.88,85.786,22.2062,23.3319,23.9225,41.4205,65.7287,22.1511,50.2131,35.0514,24.4609,61.677,116.8472,68.1585,94.8442,97.22,60.49,267.39,75.0063,89.4511,54.9224,38.2305,62.9287,22.6189,223.19,102.6051,49.4411,103.2349,13.506,89.92,90.21,21.0624,80.8974,20.9829,78.9736,29.0,22.27,598.2843,54.5345,67.41,104.7914,84.6825,34.3919,18.58,27.2969,78.27,28.4484,11.3166,88.5082,25.5,43.7585,44.1454,50.8325,136.7311,117.4334,78.4667,38.5926,143.5059,110.9302
2025-02-12,16.8749,20.9656,11.75,69.53,20.2,2.374,66.0837,29.58,85.5104,22.1403,23.3515,24.4075,41.3122,65.0402,22.2949,50.0505,35.1572,24.0341,61.5386,116.8668,68.1386,95.1119,97.23,59.76,267.67,74.8459,88.8347,55.3597,38.1318,62.4653,22.3995,221.1332,102.0506,50.7422,102.7894,13.378,89.27,90.85,20.8882,80.7417,20.7985,78.8676,29.34,21.94,596.3569,54.5441,67.79,104.1634,83.5334,34.002,18.79,27.6214,76.32,28.4678,11.3066,87.6903,25.35,43.4448,43.081,50.655,135.8827,117.18,78.4083,38.5246,143.2995,110.9104
2025-02-13,17.0135,21.2395,12.03,71.01,20.22,2.337,65.9517,30.16,86.2137,22.3473,23.8809,24.5881,41.8635,66.2259,22.5441,50.5477,35.2341,24.1479,61.8946,117.9703,68.6066,95.7564,98.28,60.39,270.31,75.1856,89.4992,55.9426,38.5756,63.0471,22.4949,223.6252,102.8441,50.7226,103.1865,13.284,91.22,91.5,21.1175,82.2405,20.9926,78.9736,29.46,21.94,602.653,55.0843,68.46,104.7431,84.922,34.6064,19.15,27.6405,76.39,28.2357,11.4663,88.5659,25.5,44.1997,43.4052,50.9903,136.0209,118.8397,79.2551,38.6121,143.8596,112.576
2025-02-14,16.9046,21.2591,12.24,70.13,20.32,2.3335,66.4695,29.27,86.4798,22.4508,23.8123,24.5025,41.5189,66.3311,22.5249,50.433,35.138,25.011,62.2605,118.1851,68.6963,96.0439,98.69,60.58,266.29,75.2705,89.8748,56.166,38.6841,63.0076,23.0101,223.457,103.2457,52.2976,103.3414,13.262,89.48,89.61,21.3375,81.8026,20.8859,79.0795,29.31,22.13,602.6232,54.467,69.23,104.9363,85.372,34.3431,19.65,26.7529,75.82,28.1583,11.4563,88.1618,26.5,44.0478,43.5794,51.0889,135.6855,119.2422,78.4667,38.4516,142.2971,112.5264
2025-02-17,16.9046,21.2591,12.24,68.23,20.32,2.3355,66.4695,29.27,86.4798,22.4508,23.8123,24.5025,41.5189,66.3311,22.5249,50.433,35.138,25.011,62.2605,118.1851,68.6963,96.0439,98.69,60.58,266.29,75.2705,89.8748,56.166,38.6841,63.0076,23.0101,223.457,103.2457,52.2976,103.3414,13.306,89.48,89.61,21.3375,81.8026,20.8859,79.0795,29.31,22.13,602.6232,54.467,69.23,104.9363,85.372,34.3431,19.65,26.7529,75.82,28.1583,11.4563,88.1618,26.5,44.0478,43.5794,51.0889,135.6855,119.2422,78.4667,38.4516,142.2971,112.5264
2025-02-18,16.9838,21.1514,12.24,67.5,20.6,2.3585,67.0686,28.84,86.1092,22.4132,23.8221,25.4248,41.7847,67.0291,22.87,50.8345,35.4264,25.03,62.2011,118.4,68.6464,95.6572,98.25,60.73,270.7,75.2045,89.3933,56.5352,38.4178,63.5894,23.1341,224.6833,102.825,52.8161,103.1477,13.218,90.16,90.02,21.3375,82.0556,20.9635,79.0121,29.91,22.19,604.3925,54.3802,70.15,104.5981,84.3665,34.4309,20.95,26.9152,76.96,28.2163,11.4862,88.5563,26.65,44.6066,44.1745,51.4538,136.7508,120.3304,78.7489,38.8114,142.022,112.2141
2025-02-19,16.9937,21.1123,12.39,70.34,20.47,2.344,68.145,28.81,86.1282,22.3473,23.8907,24.8353,41.578,66.5701,22.7646,50.7772,35.2245,24.7454,62.1715,118.2437,68.4871,95.449,98.2,60.94,270.85,75.2611,89.5378,55.7774,38.2206,63.2443,22.867,223.9119,102.8824,52.5617,103.3511,13.318,89.12,89.4,21.3742,81.6566,20.9247,79.0699,29.81,22.02,605.8158,54.3705,70.15,104.8107,84.4719,33.7583,22.61,26.1325,77.45,28.2453,11.7457,88.6236,26.2,44.0821,44.5228,51.4736,136.8889,120.3403,79.3817,39.0155,143.8695,112.1497
2025-02-20,17.0036,21.2688,12.59,65.93,20.54,2.3115,67.3936,29.07,86.2897,22.479,23.8809,24.9019,41.5681,66.6562,22.7741,50.8345,35.138,24.8498,62.7154,119.0445,68.7261,96.1331,98.88,61.66,270.99,75.3083,89.7207,56.3506,38.5657,62.6329,23.0578,221.7661,103.1309,53.54,103.477,13.442,89.6,89.62,21.4751,82.4449,21.08,79.0795,29.95,22.3,603.2954,53.9751,71.25,105.0232,84.7879,33.9045,21.73,26.0084,77.76,28.0229,11.7956,89.047,26.0,43.9791,44.9293,50.6846,135.9913,119.9577,79.0702,39.0107,144.6753,111.1831
2025-02-21,16.7265,21.2982,12.68,65.56,20.24,2.3135,67.556,28.6,86.3183,22.4414,23.9299,24.7117,40.9085,66.0634,22.5441,50.6242,34.9553,24.1574,62.2704,118.6734,68.4573,95.7564,98.96,61.9,270.74,75.1667,90.2504,56.0689,38.615,61.1342,22.39,215.3779,103.4942,54.5574,103.7095,13.358,88.69,88.69,21.2642,81.9485,20.9441,79.2144,29.59,22.23,592.9766,53.9075,71.76,105.2358,85.8125,32.8127,22.09,24.8727,75.35,28.1196,11.7257,88.1714,26.15,43.1751,43.9955,50.0533,133.0122,116.708,79.9949,39.0204,143.899,108.2584
2025-02-24,16.6572,21.2884,12.51,63.92,19.97,2.333,67.4443,28.4,86.4038,22.4508,23.8515,24.3599,40.7411,65.7669,22.4962,50.2609,34.9842,23.7685,62.1715,118.6148,68.2681,95.8357,99.01,61.65,272.21,75.2611,90.4431,55.9232,38.4277,61.0454,22.161,213.8253,103.7619,52.4248,103.7289,13.32,85.87,88.2,21.2458,82.8634,21.012,79.2722,29.44,22.07,590.2782,53.6761,70.75,105.4677,86.0615,33.1149,21.24,24.4909,75.97,28.139,11.9253,88.5178,25.75,43.1261,44.0051,50.2703,132.4104,115.0384,80.2383,38.826,145.0684,107.8519
2025-02-25,16.6572,21.4058,12.74,61.98,19.94,2.3035,67.9419,28.36,86.9455,22.4979,23.6946,24.6737,40.7116,66.4267,22.362,50.0697,35.3014,23.9772,62.1319,119.0836,68.0291,96.3017,99.53,61.97,268.62,75.4499,91.1557,56.7101,38.7136,61.0356,22.2087,213.0145,104.5555,52.8846,104.0775,13.13,85.08,88.43,21.4292,84.1676,21.2838,79.3781,28.83,22.05,587.3428,51.8145,69.5,105.9121,87.5458,32.6957,21.75,24.0328,74.13,28.0326,11.9153,89.605,25.5,43.4595,43.3713,50.2605,133.0911,113.5476,81.3772,38.6315,146.3165,107.2868
2025-02-26,16.7463,21.3862,12.54,62.49,19.87,2.296,67.3225,28.6,87.2307,22.4885,23.9789,24.8924,40.7903,66.465,22.4483,50.7485,35.3302,23.5978,61.7364,119.1422,67.8897,96.034,99.35,61.93,269.03,75.5536,91.4061,56.7101,38.7925,61.144,22.1324,213.2815,104.7754,54.1954,104.2131,13.328,84.9,88.45,21.5026,83.2819,21.1673,79.407,28.94,21.91,587.6392,53.1552,68.74,105.9991,88.063,33.0271,21.15,24.5386,73.85,28.0906,11.8654,89.2298,25.15,43.4399,43.1245,50.152,133.17,114.785,79.8197,38.7919,145.2649,106.8456
2025-02-27,16.3999,21.2199,12.15,63.23,19.43,2.312,67.7693,28.69,86.936,22.3379,23.8221,24.2934,40.1701,65.9773,22.2853,48.5973,35.2822,23.4365,61.1233,118.5269,67.3818,95.2804,98.77,61.62,264.93,75.4121,91.3002,56.0397,38.3685,60.3946,21.8176,210.0281,104.3356,53.7161,104.0291,13.668,84.11,86.78,21.4567,84.2649,21.2741,79.4359,28.4,21.82,578.2594,51.7759,67.85,105.8735,87.4405,33.6803,20.86,23.5937,75.28,28.2937,11.9453,89.5858,24.5,43.1457,43.3568,50.4281,132.7064,110.606,79.81,37.9315,144.6753,105.3039
2025-02-28,16.291,21.2004,11.84,63.27,19.07,2.2685,67.9419,28.38,87.4683,22.2626,23.528,24.0366,40.5934,65.4705,22.2853,48.5782,35.609,22.8675,60.8266,118.273,67.2823,95.0227,98.34,61.32,263.27,75.6197,91.801,56.3701,38.3192,61.0158,21.3692,212.2629,104.7945,52.415,104.2906,13.362,84.5,86.39,21.7227,85.024,21.4294,79.5804,28.31,21.53,587.2834,51.2551,67.85,106.6078,88.513,33.4171,20.34,23.6701,75.22,28.4194,12.0151,90.3459,24.15,43.5134,44.0293,51.4637,134.482,112.0669,80.871,38.51,146.3557,107.0538
2025-03-03,16.192,21.3219,11.72,63.79,18.68,2.2445,66.896,28.57,87.2831,22.3525,23.577,24.417,39.8255,66.1781,22.2853,48.0428,35.9744,22.8959,60.9543,119.418,67.081,96.0042,99.08,61.73,266.74,75.4623,92.1342,57.157,38.546,59.6551,21.2834,206.4582,105.1256,51.6617,104.2051,13.676,85.73,87.18,21.2367,86.1141,21.5846,79.6316,28.75,21.27,576.9943,51.1297,67.21,106.8976,88.9261,34.0897,21.95,22.4198,73.32,28.1487,12.0151,90.7692,23.8,42.6408,42.4907,51.0298,132.5683,108.6581,81.2993,38.5635,146.9945,105.0808
2025-03-04,16.2811,21.3904,11.62,65.68,18.52,2.135,65.9618,28.49,87.1495,22.4848,23.7731,24.2553,39.156,65.6331,22.4962,48.7981,36.0993,22.6778,61.281,120.2498,67.2604,97.1952,99.98,61.9,269.06,75.4528,91.8445,57.2445,38.6052,58.7184,21.2166,204.1245,104.7801,52.4346,103.8653,13.63,86.59,87.75,20.9891,84.7126,21.3323,79.6413,29.0,21.03,570.1645,51.1683,66.8,106.5208,87.831,34.3139,23.11,22.9542,73.31,27.8972,11.9453,89.7205,23.5,42.0623,42.0794,49.2347,129.9838,108.5736,79.917,37.9364,145.6285,103.2269
2025-03-05,16.7166,21.459,11.7,67.62,18.65,2.114,65.7486,30.08,87.1208,22.7307,24.224,25.596,40.1011,67.0769,23.1288,49.7829,36.455,23.3132,62.1621,121.336,67.898,98.8428,99.73,61.97,269.62,75.4908,91.3325,58.663,38.9503,59.448,21.7031,206.1517,104.4442,54.9976,103.7196,13.27,86.54,88.47,21.2,85.4815,21.5264,79.5543,29.77,21.2,576.2925,52.6247,65.74,105.9798,87.1297,35.4252,23.62,23.546,71.42,27.5588,11.9253,90.7211,23.95,43.1604,41.465,49.5208,132.0356,110.0991,80.248,37.669,147.0928,104.7983
2025-03-06,16.5681,21.4688,11.68,62.88,18.88,2.1765,66.7843,29.9,86.6055,22.7118,24.6455,25.5389,39.7467,66.5606,22.8317,48.5591,35.8109,23.3038,62.073,121.1501,68.0773,98.813,100.54,62.42,268.25,75.2063,91.2843,58.1578,38.8615,58.5409,21.7699,202.9971,104.1179,55.3009,103.3797,13.518,86.3,88.47,21.0258,83.5447,21.0314,79.6026,29.69,21.51,566.0626,51.448,67.43,105.9314,86.8415,36.3415,22.77,23.1165,71.13,27.5395,12.1748,88.3927,24.15,42.9349,41.5908,48.7021,130.9012,107.0432,80.394,36.8864,146.6899,102.1413
2025-03-07,16.6869,21.4786,11.76,61.81,19.07,2.1765,68.6222,29.48,86.8441,22.7212,24.8612,26.0714,39.8452,67.096,22.8412,48.9797,36.3685,23.5409,61.8651,121.5709,67.7785,99.349,100.99,62.37,268.39,75.3296,91.1684,58.935,38.8714,58.9057,21.8939,203.6597,103.9548,55.2715,103.3312,13.664,86.96,88.1,21.4934,84.0702,21.1867,79.5929,29.59,21.52,569.2354,51.9881,67.23,105.7575,86.563,36.3415,23.19,22.8492,72.09,27.4524,12.3744,88.9219,24.05,43.0526,42.302,48.4457,132.4302,108.5935,80.6568,37.5718,146.6997,101.9529
2025-03-10,16.192,21.459,12.14,62.06,19.18,2.1975,68.7339,29.08,86.7296,22.5605,24.9691,25.1396,39.0674,65.6713,22.362,47.6986,35.6187,23.0477,61.5879,121.1207,67.4397,99.2597,100.8,62.66,266.04,75.0451,91.8058,57.3125,38.8813,57.6535,21.3788,198.5373,104.3099,53.5987,103.4283,13.722,85.7,87.55,21.2458,83.8075,20.9732,79.7379,29.11,21.3,554.0735,50.5413,67.54,106.231,87.466,35.8931,23.83,22.0571,70.89,27.4718,12.2147,88.0656,24.5,42.1555,42.6165,47.3608,130.3586,103.9773,80.4816,37.985,145.1175,98.3144
2025-03-11,16.4296,21.4982,11.99,63.22,19.06,2.1765,67.4545,29.9,86.5577,22.6929,24.5769,25.5579,38.8704,65.2697,22.0936,47.7847,35.5321,23.1236,61.776,121.8645,67.5991,100.0735,100.66,62.44,269.16,74.7797,91.4774,57.2153,39.0785,57.3478,21.5505,198.5175,103.6285,54.6161,103.1175,13.556,86.4,89.93,20.7965,82.7271,20.7403,79.6896,29.96,21.27,549.4675,51.4576,67.82,105.9411,86.8415,36.1173,23.28,22.582,71.45,27.3171,12.3844,87.0361,24.25,41.8319,42.2778,46.9564,128.3562,103.5549,79.3038,37.6301,143.5353,97.3527
2025-03-12,16.479,21.4688,12.14,61.85,18.78,2.2005,65.9923,30.22,86.5387,22.6739,24.5867,25.8337,39.2249,66.4745,22.1511,48.4443,35.686,23.2184,61.9443,122.0015,67.7486,99.7956,100.68,62.19,270.33,74.865,91.207,57.3805,39.0095,57.2985,21.665,198.8636,103.3214,54.4204,102.6806,13.672,86.95,90.64,20.8974,81.9291,20.6238,79.6316,30.22,21.04,552.3833,50.252,67.82,105.8155,86.3228,36.673,21.65,22.7538,72.8,27.3847,12.554,86.7667,24.25,41.6358,42.4714,47.0255,128.3463,105.1847,77.5809,37.5134,142.1006,97.9178
2025-03-13,16.4988,21.4688,12.35,62.42,18.89,2.21,65.708,30.78,86.5005,22.7023,24.8808,26.2235,38.6932,66.2259,22.0553,47.45,35.6956,23.5219,61.6176,121.8351,67.4995,99.3986,100.56,62.47,275.13,74.4478,91.574,57.021,38.9207,56.411,21.8748,195.897,103.6477,54.5574,102.7485,13.656,87.87,91.0,20.7874,81.0239,20.2647,79.6896,30.74,21.22,545.0198,50.3677,74.72,105.9701,87.0817,36.9362,21.43,22.4388,71.62,27.4814,12.4143,85.054,24.5,41.6064,42.1811,46.7691,127.0343,103.1872,77.2207,37.6058,141.3439,95.474
2025-03-14,16.9343,21.4688,12.35,60.75,18.83,2.225,66.1344,30.46,86.5864,22.7496,25.2828,27.0983,39.4907,67.2682,22.3141,48.0619,36.2532,24.5083,62.0433,121.7275,67.8083,99.736,100.36,62.06,275.24,74.7891,91.2553,58.0995,38.8714,57.7816,22.6953,200.6337,103.5997,56.1226,102.7971,13.622,88.25,90.92,21.2275,82.3184,20.6529,79.6316,30.71,21.47,556.2775,51.4191,72.77,105.7189,86.6206,37.3749,21.79,22.8111,72.28,27.4524,12.6338,86.757,24.45,42.1506,43.4294,47.854,129.3525,106.3078,77.3959,38.3398,142.4249,97.5064
2025-03-17,17.1719,21.5864,12.7,61.7,18.96,2.207,67.1905,31.08,86.8154,22.8158,25.4886,27.5832,40.0618,67.9757,22.6687,48.4826,36.5031,25.0869,62.6076,122.2951,68.1869,100.0933,100.85,61.86,276.73,74.9693,91.3325,58.7018,39.0883,58.6493,23.1723,203.1652,103.8108,57.3748,102.7971,13.49,88.66,91.78,21.3559,83.6031,20.9732,79.6026,30.81,21.43,560.5672,51.4673,72.15,105.7479,87.0529,37.5796,21.22,23.5174,72.71,27.3461,12.7336,88.2388,24.85,42.68,44.1213,48.4161,131.138,107.0481,78.5251,38.5003,144.2331,97.66
2025-03-18,17.2015,21.5668,12.74,61.73,18.89,2.196,66.896,31.32,86.7868,22.8063,25.1651,27.7163,39.8944,67.7845,22.592,47.995,36.4839,25.2007,62.3898,122.4321,68.1271,100.3315,101.36,61.82,279.96,74.8366,91.4388,58.9544,39.2363,58.1678,23.1532,201.4011,104.0603,57.0911,102.8845,13.368,88.62,91.65,21.4038,83.2111,20.8956,79.6026,30.85,21.34,554.5083,51.4094,72.15,105.8638,87.1393,36.8387,21.41,23.336,72.21,27.3267,12.5939,87.7769,24.75,42.6065,44.1938,48.3569,130.0923,105.4183,77.6295,38.2329,144.3018,95.9201
2025-03-19,17.4787,21.5962,12.49,63.26,18.87,2.1885,67.556,32.0,87.264,22.7307,25.3612,27.374,40.4064,68.559,22.7837,47.9376,36.5223,25.5516,62.2809,122.3538,67.9976,99.875,101.15,61.96,281.11,75.3296,91.7189,58.8864,39.2264,58.8896,23.3058,204.533,104.6745,57.0422,102.8845,13.518,87.85,91.27,21.4222,82.9374,20.915,79.7186,30.75,21.22,560.5474,52.1232,71.98,106.4049,87.5908,32.2083,22.35,24.0423,72.42,27.3944,12.574,87.8828,24.7,42.7486,44.9147,48.8895,131.8186,106.7897,77.6295,38.3739,144.3805,97.7592
2025-03-20,17.3797,21.5178,12.75,64.1,18.98,2.187,67.2717,31.99,87.0922,22.6739,25.4004,26.9557,40.3965,68.1957,22.7454,48.0715,36.4166,25.2102,61.8255,122.0993,68.0275,99.4681,100.65,61.97,280.75,75.2253,91.8541,58.3132,39.0193,58.4645,23.0387,203.2346,104.521,55.4574,102.9622,13.462,87.06,90.09,21.3761,82.869,20.8665,79.7379,30.5,21.29,558.9265,51.5637,72.84,106.5015,87.6485,32.4422,21.17,24.2236,73.73,27.4718,12.3744,87.825,24.3,42.479,45.0793,48.9586,131.1577,106.0295,77.2499,38.5294,144.4689,97.5262
